State,Stateabbr,Metro,MetroSize,Numberinhousehold,Poverty,Disability,Lunch,FoodStamps,IncomeScale,Unemployment,Welfare,WIC,SocialSec,SupSocialSec,TotalIncome,Minor,Vet
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,275600,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,170251,0,0
36,NY,35620,7,2,0,0,0,0,32,0,0,0,0,0,78500,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,102329,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,135155,0,0
36,NY,35620,7,2,0,0,0,0,16,0,0,0,0,0,38501,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,114730,0,0
36,NY,35620,7,2,0,0,0,0,27,1,0,0,0,0,65309,0,0
36,NY,35620,7,2,0,0,0,0,23,0,0,0,0,0,55005,0,0
36,NY,35620,7,2,0,0,0,0,23,0,0,0,0,0,56775,0,0
36,NY,35620,7,2,0,0,0,0,27,0,0,0,1,0,65260,0,0
36,NY,35620,7,2,0,0,0,0,38,0,0,0,1,0,93768,0,1
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,168100,0,0
36,NY,35620,7,2,0,0,0,0,28,0,0,0,1,0,68624,0,0
36,NY,35620,7,2,0,0,0,0,27,0,0,0,0,0,67000,0,0
36,NY,35620,7,2,0,0,0,0,18,0,0,0,1,0,43647,0,0
36,NY,35620,7,2,0,0,0,0,33,0,0,0,1,0,80747,0,0
36,NY,35620,7,2,0,0,0,0,21,1,0,0,1,0,51635,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,100852,0,0
36,NY,35620,7,2,0,0,0,0,26,0,0,0,0,0,63402,0,0
36,NY,35620,7,2,1,0,0,0,3,0,0,0,1,0,6191,0,0
36,NY,35620,7,2,0,0,0,0,21,1,0,0,0,0,51940,0,0
36,NY,35620,7,2,0,0,0,0,14,0,0,0,1,0,33663,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,210370,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,192182,0,0
36,NY,35620,7,2,0,0,0,0,20,1,0,0,1,0,49700,0,0
36,NY,35620,7,2,0,0,0,0,22,0,0,0,1,0,53525,0,1
36,NY,35620,7,2,0,0,0,0,35,1,0,0,1,0,86165,0,0
36,NY,35620,7,2,0,0,0,0,39,1,0,0,0,0,95550,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,135000,0,0
36,NY,35620,7,2,0,0,0,0,12,0,0,0,1,0,29346,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,137801,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,230575,0,0
36,NY,35620,7,2,0,0,0,0,40,0,0,0,1,0,98560,0,0
36,NY,35620,7,2,0,0,0,0,17,1,0,0,0,0,40632,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,107071,0,0
36,NY,35620,7,2,0,0,0,0,20,0,0,0,1,0,49300,0,0
36,NY,35620,7,2,0,0,0,0,22,1,0,0,1,0,52707,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,241518,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,1,123080,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,126199,0,0
36,NY,35620,7,2,0,0,0,0,24,1,0,0,1,0,57783,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,432030,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,127057,0,0
36,NY,35620,7,2,0,0,0,0,20,0,0,0,1,0,48935,0,0
36,NY,35620,7,2,1,0,0,0,5,0,0,0,1,0,12220,0,0
36,NY,35620,7,2,1,0,0,0,5,0,0,0,1,0,11983,0,0
36,NY,35620,7,2,0,0,1,0,15,0,0,0,0,0,36400,1,0
36,NY,35620,7,2,1,0,0,0,1,0,0,0,0,0,65,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,221400,0,0
36,NY,35620,7,2,0,1,0,0,41,1,0,0,1,0,200278,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,283036,0,0
36,NY,35620,7,2,0,0,0,0,25,0,0,0,0,0,61922,1,0
36,NY,35620,7,2,0,0,0,0,13,0,0,0,1,0,31294,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,123239,0,0
36,NY,35620,7,2,0,0,0,1,9,0,0,0,1,1,21471,0,0
36,NY,35620,7,2,0,0,0,0,13,0,0,0,1,0,30648,0,0
36,NY,35620,7,2,0,0,0,0,27,0,0,0,0,0,67006,0,0
36,NY,35620,7,2,0,0,0,0,13,1,0,0,0,0,30976,0,0
36,NY,35620,7,2,0,0,0,0,39,0,1,0,1,0,96219,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,109787,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,100102,0,0
36,NY,35620,7,2,0,0,0,0,37,0,0,0,0,0,90000,0,0
36,NY,35620,7,2,0,0,0,0,22,0,0,0,1,0,54597,0,0
36,NY,35620,7,2,1,0,0,0,4,0,0,0,0,0,9350,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,271406,0,0
36,NY,35620,7,2,0,0,0,0,13,0,0,0,0,0,30000,0,0
36,NY,35620,7,2,0,0,0,0,17,1,0,0,0,0,40525,0,0
36,NY,35620,7,2,0,0,0,0,27,0,0,0,0,0,67002,0,0
36,NY,35620,7,2,0,0,0,0,13,1,0,0,1,0,31261,0,0
36,NY,35620,7,2,0,0,0,0,22,0,0,0,0,0,52536,0,0
36,NY,35620,7,2,0,0,0,0,29,0,0,0,1,0,72055,0,0
36,NY,35620,7,2,0,0,0,0,21,0,0,0,1,1,51280,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,183037,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,101033,0,0
36,NY,35620,7,2,0,0,0,0,20,0,0,0,1,0,49550,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,194000,0,0
36,NY,35620,7,2,1,0,0,0,1,1,0,0,0,0,1280,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,110868,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,1,1,119802,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,223101,0,0
36,NY,35620,7,2,0,0,0,0,21,0,0,0,1,1,51104,0,0
36,NY,35620,7,2,0,0,1,0,22,0,0,0,0,0,54232,1,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,150004,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,159500,0,1
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,105512,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,248103,0,0
36,NY,35620,7,2,0,0,0,0,11,0,0,0,1,0,25375,0,0
36,NY,35620,7,2,0,0,0,0,13,0,0,0,0,0,30800,0,0
36,NY,35620,7,2,0,0,0,0,10,0,0,0,0,0,24000,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,142001,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,142025,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,139538,0,0
36,NY,35620,7,2,0,0,0,0,18,0,0,0,1,0,43217,0,0
36,NY,35620,7,2,0,0,0,0,19,0,0,0,0,0,46000,0,0
36,NY,35620,7,2,0,0,0,0,9,0,0,0,0,0,20006,0,0
36,NY,35620,7,2,1,0,0,0,2,0,0,0,0,0,3321,0,0
36,NY,35620,7,2,0,0,0,0,20,0,0,0,1,0,48089,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,115478,0,0
36,NY,35620,7,2,1,0,1,1,5,0,0,0,1,1,11161,1,0
36,NY,35620,7,2,0,0,0,0,39,0,0,0,0,0,97039,1,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,152230,0,0
36,NY,35620,7,2,0,0,1,0,12,1,0,0,0,0,29631,1,0
36,NY,35620,7,2,0,0,0,0,20,0,0,0,0,0,49021,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,145212,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,208602,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,240588,0,0
36,NY,35620,7,2,0,0,0,0,22,0,0,0,1,0,54761,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,156851,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,0,0,436072,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,134911,0,0
36,NY,35620,7,2,0,0,0,0,19,0,0,0,0,0,45003,0,0
36,NY,35620,7,2,0,0,0,0,41,1,0,0,1,0,339654,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,113002,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,210070,0,0
36,NY,35620,7,2,0,0,0,0,27,0,0,0,1,0,65495,0,1
36,NY,35620,7,2,0,0,0,0,10,0,0,0,0,0,24116,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,108020,0,0
36,NY,35620,7,2,1,0,0,1,3,0,0,0,0,0,5892,0,0
36,NY,35620,7,2,0,1,0,1,17,0,0,0,1,1,41676,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,170016,0,0
36,NY,35620,7,2,0,0,0,0,36,1,0,0,0,0,88252,0,0
36,NY,35620,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,114535,0,0
36,NY,35620,7,2,0,0,0,0,15,0,0,0,0,0,35000,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,213045,0,0
36,NY,35620,7,2,0,0,0,0,24,0,0,0,1,0,57764,0,0
36,NY,35620,7,2,0,0,0,0,17,0,0,0,0,0,40608,0,0
36,NY,35620,7,2,0,0,0,0,28,0,0,0,1,0,69535,0,0
36,NY,35620,7,2,1,0,0,0,5,0,0,0,1,0,11221,0,0
36,NY,35620,7,2,0,0,0,1,19,0,0,0,1,0,47448,0,0
36,NY,35620,7,2,0,0,0,0,15,1,0,0,0,0,36502,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,108890,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,206910,0,0
36,NY,35620,7,2,1,0,0,0,7,0,0,0,1,0,16135,1,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,163257,0,0
36,NY,35620,7,2,0,0,0,0,39,1,0,0,0,0,95380,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,301571,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,303426,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,200344,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,1,0,197461,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,174612,0,0
36,NY,35620,7,2,0,0,0,0,41,0,0,0,0,0,171300,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,177962,0,0
36,NY,35620,7,3,0,0,0,0,19,1,0,1,0,0,47260,1,0
36,NY,35620,7,3,0,0,1,1,41,0,0,0,0,0,107101,1,0
36,NY,35620,7,3,0,0,0,0,14,0,0,0,0,0,34905,0,0
36,NY,35620,7,3,1,0,0,1,6,1,0,0,0,0,13279,1,0
36,NY,35620,7,3,0,0,1,1,14,1,0,1,1,0,34880,2,0
36,NY,35620,7,3,0,0,1,1,41,1,0,0,0,0,109956,0,0
36,NY,35620,7,3,0,0,1,1,11,1,0,0,1,0,26152,2,0
36,NY,35620,7,3,0,0,1,0,31,0,0,0,0,0,75000,1,0
36,NY,35620,7,3,0,0,0,0,22,1,0,0,0,0,53920,0,0
36,NY,35620,7,3,0,0,1,1,33,0,0,0,1,0,80634,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,141000,0,0
36,NY,35620,7,3,1,0,0,0,7,0,0,0,0,0,15002,1,0
36,NY,35620,7,3,1,0,0,0,8,0,0,0,1,0,18168,0,0
36,NY,35620,7,3,0,0,0,0,20,0,0,0,0,0,47810,2,0
36,NY,35620,7,3,0,0,1,0,18,0,0,0,0,0,43005,2,0
36,NY,35620,7,3,0,0,0,1,25,1,0,0,1,0,61047,0,0
36,NY,35620,7,3,0,0,0,0,38,0,0,0,0,0,93051,1,0
36,NY,35620,7,3,0,0,0,0,27,0,0,0,0,0,65013,0,0
36,NY,35620,7,3,1,0,0,1,9,0,0,1,0,0,20000,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,237569,0,0
36,NY,35620,7,3,0,0,1,0,34,0,0,0,0,0,84001,2,0
36,NY,35620,7,3,1,0,0,1,5,0,0,0,0,0,11520,1,0
36,NY,35620,7,3,0,0,0,1,13,0,0,0,0,1,30552,0,0
36,NY,35620,7,3,1,0,0,0,1,0,0,0,0,0,397,0,0
36,NY,35620,7,3,0,0,1,1,27,0,0,0,0,0,67105,1,0
36,NY,35620,7,3,0,0,0,0,27,0,0,0,0,0,65055,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,331502,0,0
36,NY,35620,7,3,0,0,0,0,18,1,0,0,1,0,43570,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,160401,1,0
36,NY,35620,7,3,0,0,0,0,37,0,0,0,1,0,90036,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,107087,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,305978,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,110860,0,0
36,NY,35620,7,3,0,0,1,0,39,0,0,0,0,0,97133,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,366335,2,0
36,NY,35620,7,3,0,0,0,0,18,0,0,0,0,0,43000,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,257006,0,0
36,NY,35620,7,3,0,0,0,0,33,0,0,0,0,0,81725,1,0
36,NY,35620,7,3,0,0,0,0,23,0,0,0,0,0,56600,0,0
36,NY,35620,7,3,0,0,1,0,12,1,0,0,0,0,28683,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,1,117748,0,0
36,NY,35620,7,3,1,0,0,0,2,1,0,0,0,0,3600,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,215000,1,0
36,NY,35620,7,3,0,0,1,0,23,1,0,0,0,0,56700,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,200500,1,0
36,NY,35620,7,3,0,0,0,0,25,0,1,0,1,0,62247,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,152385,0,0
36,NY,35620,7,3,1,0,0,0,7,0,0,1,0,0,15750,1,0
36,NY,35620,7,3,0,0,0,0,24,1,0,0,0,0,59220,1,0
36,NY,35620,7,3,0,0,0,1,10,1,0,0,0,0,23400,0,0
36,NY,35620,7,3,0,0,1,0,41,0,0,0,0,0,107600,1,0
36,NY,35620,7,3,0,0,1,0,30,0,0,0,0,0,74315,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,293134,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,114561,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,168020,0,0
36,NY,35620,7,3,0,0,0,1,25,0,0,0,1,1,60671,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,230744,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,101651,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,283240,0,0
36,NY,35620,7,3,0,0,0,0,18,0,0,0,1,1,42717,0,0
36,NY,35620,7,3,0,0,1,1,22,1,0,0,1,0,53065,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,197889,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,447473,0,0
36,NY,35620,7,3,0,0,1,0,12,1,0,0,0,0,29000,1,0
36,NY,35620,7,3,0,0,0,0,30,1,0,0,0,0,74401,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,191700,1,0
36,NY,35620,7,3,0,0,0,1,27,0,0,0,1,1,66139,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,126798,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,105943,0,0
36,NY,35620,7,3,0,0,0,0,37,0,0,0,0,0,90000,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,137003,0,0
36,NY,35620,7,3,0,0,0,0,32,1,0,0,0,0,78312,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,203262,0,0
36,NY,35620,7,3,0,0,1,0,23,0,0,0,0,0,55016,1,0
36,NY,35620,7,3,0,0,0,0,25,0,0,0,1,1,60145,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,162609,0,0
36,NY,35620,7,3,0,0,0,0,27,0,0,0,0,0,65105,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,452989,0,0
36,NY,35620,7,3,0,0,0,0,39,0,0,0,1,0,97131,0,0
36,NY,35620,7,3,0,0,0,0,34,1,0,0,1,0,84200,0,0
36,NY,35620,7,3,0,0,0,0,31,1,0,0,1,0,75198,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,157443,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,253300,0,0
36,NY,35620,7,3,0,0,0,0,41,1,1,0,1,0,146481,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,157000,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,200500,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,210465,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,114538,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,175263,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,101696,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,111851,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,175591,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,302333,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,148509,0,0
36,NY,35620,7,3,0,0,0,0,40,0,0,0,1,0,98670,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,386872,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,263212,1,0
36,NY,35620,7,3,0,0,0,0,39,0,0,0,1,0,96290,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,202500,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,247824,0,0
36,NY,35620,7,3,0,1,0,1,24,0,0,0,1,0,58588,0,0
36,NY,35620,7,3,0,0,0,0,34,0,0,0,1,0,83328,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,109000,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,359839,0,0
36,NY,35620,7,3,0,0,0,1,41,0,0,0,1,1,146196,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,177814,1,0
36,NY,35620,7,3,1,0,0,0,1,0,0,0,0,0,0,2,0
36,NY,35620,7,3,0,0,1,0,41,0,0,0,0,0,100141,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,126897,0,0
36,NY,35620,7,3,0,1,0,0,41,0,0,0,0,0,151972,1,0
36,NY,35620,7,3,1,0,1,1,3,0,0,0,0,0,5340,2,0
36,NY,35620,7,3,0,0,0,0,9,0,0,0,1,0,21600,1,0
36,NY,35620,7,3,0,0,0,0,12,0,0,0,0,0,29000,0,0
36,NY,35620,7,3,0,0,0,1,41,0,0,0,0,0,109000,2,0
36,NY,35620,7,3,0,0,0,0,9,0,0,0,0,0,20825,0,0
36,NY,35620,7,3,0,0,0,0,10,1,0,0,0,0,24374,1,0
36,NY,35620,7,3,0,0,0,0,41,1,1,0,0,0,179790,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,1,113256,0,0
36,NY,35620,7,3,0,0,0,0,13,0,0,0,0,0,31051,2,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,109109,1,0
36,NY,35620,7,3,0,0,1,0,13,0,0,0,0,0,32162,1,0
36,NY,35620,7,3,0,0,0,0,9,0,0,0,0,0,22000,2,0
36,NY,35620,7,3,0,0,1,0,33,0,0,0,0,0,82010,2,0
36,NY,35620,7,3,0,1,0,1,9,0,0,0,0,0,21953,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,1101754,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,142604,0,0
36,NY,35620,7,3,1,0,0,0,7,0,0,0,0,0,16464,2,0
36,NY,35620,7,3,0,0,0,0,20,0,0,0,1,0,47745,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,497686,0,0
36,NY,35620,7,3,1,0,0,1,5,0,0,0,1,0,12295,1,0
36,NY,35620,7,3,0,1,0,0,41,0,0,0,0,0,373892,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,425412,1,0
36,NY,35620,7,3,0,0,0,0,18,0,0,0,0,0,44000,1,0
36,NY,35620,7,3,0,0,0,1,16,0,0,0,1,0,38101,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,179078,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,284000,0,0
36,NY,35620,7,3,0,0,0,0,11,0,0,0,0,0,25000,1,0
36,NY,35620,7,3,0,0,0,0,20,1,0,0,0,0,49920,0,0
36,NY,35620,7,3,0,0,1,1,13,0,0,0,0,0,31512,2,0
36,NY,35620,7,3,1,0,1,0,7,0,0,0,0,1,16670,0,0
36,NY,35620,7,3,1,0,0,0,9,0,0,0,0,0,20003,1,0
36,NY,35620,7,3,0,0,0,0,19,1,1,0,0,0,45411,1,0
36,NY,35620,7,3,0,0,0,0,11,0,0,0,0,0,25600,1,0
36,NY,35620,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0
36,NY,35620,7,3,0,0,1,0,41,1,0,0,0,0,124200,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,148816,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,124534,1,0
36,NY,35620,7,3,0,0,0,0,16,0,0,0,1,0,37510,0,1
36,NY,35620,7,3,0,0,0,0,40,0,0,0,0,0,98940,0,0
36,NY,35620,7,3,1,0,0,1,1,0,0,0,0,0,11,1,0
36,NY,35620,7,3,0,0,0,0,29,0,0,0,0,0,71016,1,0
36,NY,35620,7,3,0,0,1,0,41,0,0,0,0,0,102001,1,0
36,NY,35620,7,3,0,0,0,0,19,0,0,0,0,0,45020,0,0
36,NY,35620,7,3,0,0,0,0,35,0,0,0,0,0,86040,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,191079,0,0
36,NY,35620,7,3,0,0,0,0,22,1,0,0,1,0,53827,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,104885,0,0
36,NY,35620,7,3,0,0,0,0,11,0,0,0,0,0,25609,0,0
36,NY,35620,7,3,0,0,0,0,15,0,0,0,1,0,36599,0,0
36,NY,35620,7,3,0,0,0,0,13,1,0,0,1,0,30480,0,0
36,NY,35620,7,3,0,0,0,0,26,0,0,0,0,0,64615,2,0
36,NY,35620,7,3,0,0,0,0,24,1,0,0,1,0,59514,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,171240,0,0
36,NY,35620,7,3,0,0,1,0,41,1,0,0,0,0,128743,1,0
36,NY,35620,7,3,0,0,0,0,22,1,0,0,0,0,54902,0,0
36,NY,35620,7,3,1,0,0,1,6,0,0,0,0,0,13495,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,257205,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,213011,1,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,177200,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,100785,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,125735,1,0
36,NY,35620,7,3,0,0,1,0,19,0,0,0,0,0,46005,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,315354,1,0
36,NY,35620,7,3,0,0,0,0,37,0,0,0,0,0,90002,1,0
36,NY,35620,7,3,0,0,0,0,26,0,0,0,1,0,63161,0,0
36,NY,35620,7,3,0,1,0,0,37,0,0,0,1,0,91308,0,0
36,NY,35620,7,3,0,0,0,0,27,1,0,0,1,0,65486,0,0
36,NY,35620,7,3,0,0,1,0,41,1,0,0,0,0,106901,0,0
36,NY,35620,7,3,0,0,0,0,29,0,0,0,1,0,72162,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,626745,1,0
36,NY,35620,7,3,1,0,0,0,7,0,0,0,0,0,17451,0,0
36,NY,35620,7,3,0,0,1,0,24,0,0,0,0,0,57961,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,113992,0,0
36,NY,35620,7,3,0,0,0,0,36,1,0,1,0,0,88100,1,0
36,NY,35620,7,3,0,0,1,0,41,1,0,0,0,0,104142,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,161025,0,0
36,NY,35620,7,3,1,0,1,0,1,0,0,0,1,0,1312,2,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,117110,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,190332,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,233411,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,191863,0,1
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,200102,0,0
36,NY,35620,7,3,0,0,1,0,32,1,0,0,0,0,79032,1,0
36,NY,35620,7,3,1,0,1,1,7,0,0,0,1,0,16644,2,0
36,NY,35620,7,3,1,0,1,0,4,0,0,0,0,0,8150,2,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,188506,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,1,0,134242,0,0
36,NY,35620,7,3,0,0,0,0,32,1,0,0,0,0,79331,0,0
36,NY,35620,7,3,0,0,1,0,18,0,0,0,0,0,44083,2,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,0,0,633799,0,0
36,NY,35620,7,3,0,1,0,0,41,1,0,0,0,0,255202,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,152460,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,165101,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,225789,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,469719,0,0
36,NY,35620,7,3,0,0,0,0,41,1,0,0,1,0,199902,0,0
36,NY,35620,7,3,0,0,0,0,35,0,0,0,0,0,87356,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,722210,1,0
36,NY,35620,7,3,0,0,0,0,35,0,0,0,1,0,86654,0,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,148438,1,0
36,NY,35620,7,3,0,0,0,0,41,0,0,0,0,0,109706,0,0
36,NY,35620,7,3,0,0,0,0,29,0,0,0,0,0,70848,0,0
